,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
0,2,"{'id': 22480733, 'resource_state': 1}",Lunch Ride,80810.8,12056,13267,1042.0,Ride,Ride,,11658405646,2024-06-15T10:35:08Z,2024-06-15T12:35:08Z,(GMT+01:00) Europe/Berlin,7200.0,,,,23,2,0,1,0,"{'id': 'a11658405646', 'summary_polyline': 'scqlH}d}s@e@qOmT?q@aAOeRt@yMkDmi@{@cw@}Gmq@eCyr@iJ_m@oJ}QiA{EiAcMKwOfCqSzI}b@hEw`@\\uSqCe`@O}SbAgPbFs]xAm_@bEmYxNuMl`@mR|MoAdd@tEtFuCzCqHb@eM{Hyu@a@yPnBsRbCsI|@}RrD_UHwW`CeZqCsOmKkOi\\}T_^sHwGyImB}KNmKhE}[YaOlPcJhSuP|HcDrEkFlCgI|BgSMeIaB}JsJmVyOsVqa@qg@eQkMkK{MeJ_UaPkp@mY_f@e\\oPu\\GmLeEwI_IsN[sDyAcEsEeLkAwJsDcLg@}AfGqChE_O~DoCtEwWqAeUsG{KBwIxCoYcGo@nRiHdUmM|D}CrG{FhDeDnJkInJqK|\\oBzWaLbW_QtJoa@t@iOlLhLb@p@pBJfI~Cn@qAfDF|BzIm@eC|IaJpN}@hDlAxMvIhPV`N{JdHoMxD_BbE|@zPnFdVxArAfIiAiKzPqGgEmNaQiCoF{GsFoIoSgQiJiFsFsYmO{OyBsPeGuQqPsQcJaQaUeOPqFaF_HDea@kNiHhDyTvB}K~FgMaEuF`YuT~NgF`GgIgCsLrGyOyAeEr@aBnCwCzOsErKuOvDcDfJoBjBgN{BkJToGdMmDrAoKzL{JtCsArCXxGpHpPEhPjAnABzUaIhPzC~N|Jv^xC`AjAzEvEfGzHtQlAfHlBuAdIOhUtC|[wH~EXjFdDtA~El@dSlDdM|RvSxCpJj@nIk@tRlF~K~@pGeCdRy@~Kf@pDzFfBvDlErJmDxHwHbFv@jEtErCkBdTgAfNqBdJnCnFIrKbFvHpHzJ]pGmDvDxBhEuFxFd@xGxK`DtB|Cj@|FyAxC~Ce@xDrA`Fi@fC}TjVItDhMlBxAhDtBjPnJxG`Gz@hCtCr@jO|@lDvCtAdDgBs@nIdDvDpGdA|SbTjE`GxCOe@qN\\aQn@{Lt@uAI|LzMjKtArHpDzFnAa@bKuOlD|FnEx@nUsFtL_BxAvAvCfh@m@zL|DeFzEnArIiDpBhPe@`JZlKzB~LpDoGpHoIdWoNjK_SjFxOCxNpEdNfA\\nCqCxP~BU`AcGbAgEpGMbItAfKy@`TeEdPd@~OaC`Rb@fYsAfHaDnDi@hC`BpJSnDqV`CoG~CsAdQqCzJaHr[@zGnBjRiA`RfBhIGhSnCnTcAtLb@pB_EnLr@bNIt`@gEpYTdVz@zFuAdPxEnM\\vHhRuARyE`_@gEtn@aNv`@uAfBoD~@cIlVkEd[eUeAqPz^mHvh@}TvCxB~Cj@xOKdAbDnGo@t@rEnJcIdHjJrMtVxFpCzhAqAb@hIfArBa@jF', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.41, 8.67]","[49.41, 8.67]",6.703,18.445,73.5,17.0,175.7,909.0,196.0,2118.0,True,False,False,False,531.6,124.0,12439956644,12439956644,6db50818-ab32-4b0a-9d7c-bfc71b4b0549.fit,False,5,0,False,
1,2,"{'id': 22480733, 'resource_state': 1}",Afternoon Ride,27413.3,6911,8617,511.0,Ride,MountainBikeRide,10.0,11651856514,2024-06-14T14:29:15Z,2024-06-14T16:29:15Z,(GMT+01:00) Europe/Berlin,7200.0,,,,14,2,0,1,0,"{'id': 'a11651856514', 'summary_polyline': 'ssplHqz|s@f@SLq@k@kI?wMg@sJT_Ce@iEo@{MkCwE{@yINkAfB}@Hk@m@uAMiB_@oA?mAk@aBIuBkBwNYwAc@i@?{@m@qCAyEi@gK@aEUw@g@kFf@Tm@AX]cA_HPs@@}EQyCImIAmBRa@WsEJa@g@{@SeDw@yEm@o@{C{N~@\\l@S@m@mAcD^a@b@Rj@`CbBjCnBhFAk@_CaLMiBV_A|@fEjBpC|@bEXFs@_EJmB_@cHDkAyA_OPqAB{@IyCd@gAN_Bd@{@XiDl@iAA_Co@q@iEqBmFcBcAyAyBaHi@iFoAgHa@kG?kC^gBCmA]dFj@jFvAfExAxHxApEvBhAmCuFoCuM]}BA_G`AkFEo@v@oHt@}C\\_@vCH|GlA`Eg@jBo@V_@Ny@IcEw@sGQgHn@}FdA{BvDmB~GuI~EmOn@wDnAiFMw@La@OkDF}Bm@oEyAuGuCcHa@eBnAeEd@i@Eu@XKa@h@|@|GtDfErIvH|ElKLv@KnDNlBOnCHdNOfAkNra@YxQ{@rRy@dJ{@vBeAfA`@rAITnAPjNi@tBq@dCwBzAvAvDt@zCvApCbDnA@h@j@|AHb@x@`DhCfAKf@Xl@{@tBj@^v@j@ZRfAxAzCzAlADhDl@gFl@sNfAcEKe@TgAA}Ch@iBnB}DzBuCnAkF|@wBG}@NcBCbH`BnAJ\\wApFm@`BfFIdGgEhDkDj@ORm@Mr@n@tA`AdEfCfENfBSvAh@bArFjGnDbCb@lAd@b@d@xC~@Bv@d@t@KP^gAtCUxBaB|C_@hBuCtHcDbGeDlCmLdBkJ|BaIt@oFpAwA~@}FbBkLf@gEnAkI`@_H}@mFA{CnAmBzBQdABUbCm@tFj@jBv@pCdC~BdAlHhAlENtCrA`B|CvAjAxAbEtApB^xEdArCrBvApCe@b@hBpAxBMnAqCpGkCxC{@LA^KiA_@a@iFf@qApCC|@c@nAOrALfAWtB_AzE]tEFzBh@vAXJdGyAlGdA`BL|GaB`Ap@`@nBg@i@y@FgEjFcJH_B}@wC~AoF?uCwAc@sCUkF^iHv@iFt@wCJaDe@DgDdIiAzAmAdEQlQWjCm@lAkAhAk@bCc@r@uIxGjB|E^~Cr@bAHj@hBFzChC`BTdAhAfAhChAxAzBhHxAlLN|Go@|KiApGiBpGaJdVcFtOyJcGm@CwA_BwDqB}DdGkJdMSc@u@KgAkA', 'resource_state': 2}",False,False,False,False,followers_only,False,b12412968,"[49.41, 8.67]","[49.41, 8.67]",3.967,17.0,,11.0,152.5,,,1053.8,False,False,False,False,570.0,115.6,12433199253,12433199253,a1878b2e-7d64-44f3-b763-eddef3ad4a5c.fit,False,2,1,False,
2,2,"{'id': 22480733, 'resource_state': 1}",Afternoon Ride,50470.7,8718,9028,1008.0,Ride,Ride,,11629177967,2024-06-11T15:54:12Z,2024-06-11T17:54:12Z,(GMT+01:00) Europe/Berlin,7200.0,,,,29,5,0,1,0,"{'id': 'a11629177967', 'summary_polyline': '_}olHi{|s@jAeAlAt@xRrK~Pwf@nDePp@yKCqDgAuLw@qD{D}JyGwHcCk@mAFcAeAC_CeByFdImGnAyDhBuBd@sC`@yRh@y@\\LGpGNjCVLRyH~DwPPqHWyC}BaJ_CmEBi@hAm@zEBnClClDv@Lm@SuCwCeKHYvAf@vBrBfB|DxCvCpAd@tBU~@lCtA|@bBiHtBeF`@oJt@oEo@cCyAkAmFqB{A@A_@pFyA~DkDx\\kPbCaCtJiWfGwS`JqEtGqEnFoFrQoVrF}NjHo]zBgDbCw@jE^~B_@nLiOlE}BrCSnIdAlEGdWaIbD{DpEyMbE{EhJuCxHgE~MyEtEwCxOmFlIcBhAeApDiIz@m@lCrd@|Etb@b@|HFdO`BtI@lCtA`C`@|Db@f@|C_@jBt@fDtJfDlGlArAlCjAbFdIzAu@`DrHfF_@nLdDrB{J|CuJvEaIjBgIhAyBpEsBvEqFbDeCrGqCnCoHvK{LpOaHhAJzCdEtF~EvEbJvD`D`KZ`EzDtETvFdD`EAxFcA~B{JlEoHxBeKbB_FbHqJtFaOxEcSrAyJ~DiLvIoGzC_EzAoCvFsOlAY`FvAtDmEdBgA{AqNQgMwHkBcB_BeEaHcHoEqCqCuCuEmFqO{GsMgOuRuLmTwCgCyD_Bs@eFgDiL}Bs]aRrIQaKwBg_@yDaWw@aBoAcAyP{DeCkBmBkCsBeFiCqKuBwRuCgMaCVuMfJ[Aq@sAgBjAcSnOoAhCsc@v]sGc@yGrMeBrBgNtb@u@PwGtKyOvMuEpHwB`F_FbQmGl^iCjJoFfK}A~AgCzAoE|@yGnF}A_AuEYgA{EsDl@mDu@wFbCeCL{BkCkD}GyA_NcBqFcCxAwAAsCtAwAWyF|GcLhGcGpGgDbByFlKcBlByEfHEpHU`@uCFiEqBsHPsR`PaKzCoNdGcFlGqEjDiBbFwA~GqAfC[xBd@v@~DeDd@NEb@mD`F{EtL_GlGeFpDeAdB}@dG{@zWk@zBOzE_@lA_BNeEQwEdDwE`Jy@c@}@oBe@kEk@VRpKfAfMGtMfBrAlHgAn@b@SpFuAjJwAhEqGpMoD`HsB|AaSdIqEy@uDhA{DhEaDlCmAOaLgG[j@TAYQB`@cCvDPz@zA^hO_@dDpMpBnV|ApGnHdKdF~CbE|@Fz@}\\tHcBtAoCbFg@Vo@w@wAaJiC_Vi@wBs@WqDjEeH`KmCzJc@RkBaAmFwJq@}G?uLMw@e@?i@pIaBlIGvFzArOXnNrAbELvD|@`CpAj@`FB}HvFuApCcAfJHxOzEbe@zAvTbBpLRvFtB~TpBlLbEfb@}BjKuAnOoAp@', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.4, 8.67]","[49.41, 8.67]",5.789,20.458,70.2,15.0,176.7,846.0,207.0,1540.4,True,False,False,False,570.4,113.6,12409911941,12409911941,97862663-cd5a-4cf9-b1bc-291b7c091074.fit,False,18,0,False,
3,2,"{'id': 22480733, 'resource_state': 1}",Morning Ride,81339.4,12081,15507,1064.0,Ride,Ride,,11611309488,2024-06-09T08:01:01Z,2024-06-09T10:01:01Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,6,0,2,0,"{'id': 'a11611309488', 'summary_polyline': 'my{jHylku@e@~@~Fh^|Do@zD`B|FlVpD`I`HcRlQqR`UcE~Duj@zM_JpDyJxAiXiBoNZ_FdBmBpExApAyI~Gu@bDaIT_LmCkVfJ_JrDiStNsP~F{ClNgSeAkZfGme@XkL|DyJfLuC`Bm[hFgTyCoNR_CfEaF|QmJlLwSnE{D`PgLfICjB_^dDiTfJeUfRwY\\kGeCaPeC{r@_ImH?wKtDkV~Cij@jAkx@bJa_@zJs}@gCoj@pAwY]mR|CsBKiNxFiAbI_KrBq@vBpA~B`IcAnLpTnLnHEzIsHpC{FvP@m@`_@dJvx@bBrYIzOyCpSEzOiAbIlHdGoCvQaIo@_CzSfC`SlH|TbAbIO~c@wArc@hBnPD|TSdEaDd@pAfOv@nEjLdEPiBtWrE`J~KjIlDrDAtCsCnDpc@`ChG~E|DdNdC~LeBtDlAvC`PhGlEqAhGt@nOw@tLj@fDpBxAhTPtHbQzJ_KrNcHre@kCxMiK|GqPb@kEp@AoClT@jIzA~BjER`FpFdG`Y~@ja@oEnI_@tFlD~MqChSrDzc@BtJoBj`@Qri@qE|]kKpQyBxYgFdO{@rJiBvDKhDbBnHjO]xHzHtB_VlBeFzFIbKnDvIiNn@vAHlMrBnA~GuIjJ}FdIw@lIgJpCmG~Hm^lKoC~I{VtHyLvGiHzHyD~HPvK{BhAdC`HYlDjk@yAd@wB`\\KrWhArGo@hGbAnPkBj\\mBbSwGvO_AfJz_@lAxAtA|BdOjIrBrC}ItAeA|LzI~TdBzSuG~PgK~c@eLnLmJjFcBdGFtKzPnAnEX~M|SoVOrB~L^rJvuAe@|N_AjA[xw@aFnDM|c@iIjCm@fIqDbCi@tQuCLyCjI\\xMmC|B`EzTTjOw@zEgZce@yt@pEoYsH}PkA}Ivs@kOnKaEtGmj@tF_M_BeEjCaBqAuHsRgEs]sCeGuAfBmE^eNqC_MnB}CgAaAiHsEbBg@wAoAXkHnEqDe@k@}MsCsCuOaa@{FiIaEoP_LeLaKdNoHxFoBzN}Kfc@q@bRiCxFmM`Q[nBqCPiFfFqR|@UvH{ExOsAzJ]hOl@nOcKXqSdJiFR{J`PgCxNm@fT_B`H}C`^jDbJxAS~@cOjA_E`@pT`ErRh@hA~A}@rArB`IxWjChR}BxDKtFvAlZjMxQzSl@ZnCaA~MUzz@pAtWQvg@xGtVdA~ZvC|RhDtMnMlYcCrEeB`NjBfd@zPrD~AvI{Nbl@{@db@{AxLkDtIuNzSsFxV{DtJyM|M{ZpMsQjU_AJs@sCnAiJeEeDxL~L|MtRiG~Xs@t_@DnClDdAYtGtAr\\lBxLt@bT', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.14, 8.91]","[49.04, 8.69]",6.733,20.352,70.5,21.0,168.0,911.0,210.0,2029.3,True,False,False,False,401.0,176.8,12391517259,12391517259,6cdfb1e0-0e34-469b-89ab-70b728c7970b.fit,False,0,0,False,
4,2,"{'id': 22480733, 'resource_state': 1}",Lunch Ride,59767.8,8574,17630,413.0,Ride,Ride,,11596746369,2024-06-07T10:11:37Z,2024-06-07T12:11:37Z,(GMT+01:00) Europe/Berlin,7200.0,,,,21,4,0,2,0,"{'id': 'a11596746369', 'summary_polyline': '}rplHia}s@IuTo@{FNkD}@uSxDaBUgE|B^VcEm@[nBv@aA?mBkBcAfAc@uBqCgA_@_B{Cv@aCoNuBoUiKtB_CuG_PtCuPPcF`FePtHcE~@mHnEmNxCuIxDi@_A{@B_Al@o@bB_KpGyNjCs@rB}Hx@eQhKkRlGgNlBoE|A{AUaDtAv@fQwZ`UgA]eBpAyPbCcApIaBhDga@rAmIzBwd@bJsThBgIzA]jEs^rEg@aDaTvAyo@cBqi@fH{ENWo@Th@Yj@eDqByGq@mDDgD~AsP~@iTm@gKiHgErBDiBrAuElHyK~CsNP_MSuDqBuFuEiX_DyJeB{JcBkEqAsH@eLnCyGtAmIRcGdLaJxIoN~HoGpI}OR{AO{Am@}@s@]kAl@Uq@v@wAbAiG?_BuAkG^_J~AiDA_Aa@UaB`BiCi@{AnAg@fB|@hDUpAi@_@eAsG~@mUnCoFh@kC{E}JMuEj@aQgA_@mFlBoCkA}DwF{CuFk@{FiFkCk@cF}@sBLcCnEiKaAgOsBgLjBuFTcF|Am@Ly@iCmA{A_FxA}EhDgIs@}@aDh@oB_BlAcDBuElC{D_@_L}A_GaDpAyFaEkG`@sCiEoDb@sDkAEk@tC@~FqEXoAq@aC{Bt@qDk@qRjAoCjBeEzGyCnC}E@eEyBqGp@eCu@oDiDmCvKsGvEiGvTk@zGdBpKoBjN?|MiChKwI`OaCzYyGxPwDtM}BrLoC|DmC`HiCzKeI`J}@tCgAbJgBpDOvMpCfSXbIYxFmBvHk@dI`B|Qn@`h@oAxImJbW_CdG@nAdBbGk@bIoAbC{Af@eFeFyDk@mCbC_QdD\\lJsKh_@aAfNSxHPjHn@hFMxFeC`d@eAh\\s@|FsA~EoAxAuUV_Ad@c@pAqC`_@y@dSLxGfBdOe@b[fA`GnIfQfGzObGvKDz_@n@bU~VdFdNjQhQdGdDhCfFxHvFnNjAxM`DjM`APdF}AvBhK]`BeBoECsBpHwJ|AkFl@mFMmLqCyS@gFn@eGxFoPrUyx@tGqApBV`EjC|Jt@~KfIla@fUnJxGvVpVnUpIzP|KtTxCtGpGvBjA~MyCzzABrJ|AnLnG\\c@?_DhAm@]MZ{AhCuEjJmKhGqD|HgAxDf@pGmCtLF\\p@wGl]`BpCrRjOpH}EvVkTzFyGx\\sRdKY`G{B`TyD|GqHvHwJdN}ThKwThFyPfIuQtO{a@tLsa@vHaSbE_HxKwNtH}HzV}M~IqG\\CI\\ZeA`KwHva@uOlLmJdL_S|CuIfFkT`Ds[xDBTk@', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.41, 8.67]","[49.41, 8.67]",6.971,17.386,69.7,24.0,171.2,833.0,197.0,1468.0,True,False,False,False,337.4,110.8,12376492066,12376492066,7a15a2e4-b892-40c7-b9db-23ef49ff9db7.fit,False,15,0,False,
5,2,"{'id': 22480733, 'resource_state': 1}",Evening Ride,4999.7,1206,2045,13.0,Ride,Ride,,11589533233,2024-06-06T16:20:43Z,2024-06-06T18:20:43Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,1,0,1,0,"{'id': 'a11589533233', 'summary_polyline': 'elplH}f|s@POf@{@hAsAj@}@t@eAb@c@x@eA|B_ERi@NMNCFc@HMPMPHPPXHd@\\JDJ?t@^x@F\\b@RFl@b@PTx@h@f@TRB@DNF^VZF^Zb@ZLLXN`@DNGPYDELALDF?JGPYr@kCXq@Li@Zo@RkAh@cAb@uAT}@N[t@kBtAyEtBeFNe@ZyAh@aB`@aBp@uDPsAToDDsBL{B?kBQuDO_AMwASqAGeASiAe@eB{AkEgAiBQiAOYs@s@k@w@}B{Bu@{@MCUD]Jc@BGABQKQMA_ABMC]WOYEOAc@INCGB@@AAADMFJ?FEDI?MQKCIFEXHr@Bp@AxBVdCDvAF`@At@B`AH^?x@b@zEGX?n@EVMj@G`@Mn@O`@Mr@w@pASTS^q@`As@x@MBy@x@gD`Ei@Ze@j@Yp@]j@e@jAWZw@nAQf@]n@]~@GDG?UQK@MTOPW\\c@jASR_@h@kBnAoA\\UZC|AJ|@?JUbAUtAE~@ClASfAOrAIpAYjCEJY?[LGBQT', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.41, 8.67]","[49.41, 8.67]",4.146,7.062,,21.0,53.3,,,64.3,False,False,False,False,109.6,101.8,12369106706,12369106706,179a640d-ddf6-42ee-9a83-a1e63e6e4b2a.fit,False,0,0,False,
6,2,"{'id': 22480733, 'resource_state': 1}",Evening Ride,54320.6,8376,8721,541.0,Ride,Ride,10.0,11582705106,2024-06-05T16:00:39Z,2024-06-05T18:00:39Z,(GMT+01:00) Europe/Berlin,7200.0,,,,8,5,0,1,0,"{'id': 'a11582705106', 'summary_polyline': 'wcqlHq||s@DgEG}Nc@mBd@gg@qAcRoByQAsCiAaHeE\\yAsGqKdBe@_@DqJh@cHQyP}Goo@eCas@kEqUyCiUyCsHgF{IuBsN_@}Od@}I~AkL~Gk[|AoJxCwXl@cMGwMwB_Xi@oPa@i@kBF]oAl@mBLiKbBsSr@_@nJbFs@rIcA\\x@mHtEyVlBga@jAyEdBmDtGcHtWuP|DoBnDu@bJE`J~A`MzDdOxH`G`AxFW~D{AhBmBjBiFjBsO?{CaAgJ}CgOqB_Us@oKF_Qw@mRmAsGv@cEdEiLbBeNpC{M|CoRjAwPEyOmBsV}AmIkAoDwBqEgEqFiCaBqCe@_A}A[gEhAiIDoI}AmFQ}BLqB~@aEC{Db@qDtDoUxBmInBwEzJeGc@s@cKeCsEjAwBbDn@_FnIkb@fBuMpBkBxJk@dFsFlFuVj@sKp@yBKgBLi@zBoBnCbAvB~E`@nCKxCZHnAoI`@wHrA}EMeCmCoQ`@}GpAaGvE}KnG}JlCeLlA}CxGuGjEqG~QkKpBaEzDmNh@i@pHhJjWfSdIxIdEpHxL~[vLlKtNrP~AbCtIdR^O~AcEhAwGJkEe@gK`AeYX_@dBBrI|BdE|ChCpEzAnIzApAvAPtEkB|Dm@dCJ~B`Af\\fWrXx`@jAu@b@JrKjSzGvRpOpUXnBmAlBCx@lB`DrAhGi@~KHnG|@dGrB|GvJjUhGdJzEbOjF~FjD`JvJtIxAnB`@|AXxRw@dDoC`Fg@pBCtAnA|FdBzDhCrAt@hAdBvKiHhHgJvG{DhGg]pY}APoD_BcFVcBvFwFhKyEnMqBhBa@hDoCpHvKpSrB~BbLjHfNjBjJnDtCvBtDhEnFpJVtCMrN^nIXxVvNbo@N`Ga@xWj@nIuBlCcAh@mFmA_HZqJbJsFtDkOjE{B@sGeBmF_@kFoD{F_A}AHkJlFqElF_IxEaDvFk@nB}@v@_ZjIqFbDgP|FaEjCiKfDwErFqDpLoClDwVvI{GL_A[a@{@c@JEv@bB`Ht@zLj@zBzAj@lGiAjFjBtCvCzIbPd@jCz@pNbHrZJ`Da@|JZfI`IxYj@xDg@fEsDpGaChJaArQ^jHQfB}H~CgArBEbDfA`LAkB[{@b@pGAxEaAvGiEjLSfOm@nFm@`BaA~@kGjAoA`Bo@bCIxKxAr@rAMLcD_FyAgHGqHnAog@xAsSeEcLM}MqAsEeBa@TyBbGsB_BcBGw@zAgC@_PvFsP?WjB?rTuFb@c@x@VvVeLz@mBfByAeAuDNwFzCkD`F_BvDoB|B{Srm@kP}IwCsBgAxA}A~CsJrMcA]kCoC', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.41, 8.67]","[49.41, 8.67]",6.485,15.934,70.6,17.0,163.8,1030.0,187.0,1371.7,True,False,False,False,317.6,100.2,12362087243,12362087243,d1399ef1-e1c4-45da-8b8d-b659bda4ca90.fit,False,2,1,False,
7,2,"{'id': 22480733, 'resource_state': 1}",Afternoon Ride,49118.9,7926,8650,679.0,Ride,Ride,,11556941108,2024-06-02T12:55:26Z,2024-06-02T14:55:26Z,(GMT+01:00) Europe/Berlin,7200.0,,,,10,3,0,1,0,"{'id': 'a11556941108', 'summary_polyline': 'ucqlHa_}s@BgRMq@yUf@SrDmCFgA^Wn@L~Px@fGA~GM\\}AF_@p@iGhe@eBnCaGhEec@|Q{`A|e@i@@]iAcIit@q]nTwT`YdAfJhMhg@V~EYzA_@NmCaAeCrBmg@dn@yj@`t@oDpDkF`H}C|F}Yj_@aU`WgGlIcEgFeDuBqJzA{Co@wBlAoD{AyHwIuC}E]oB{@q@_CoFcB{BcD}NgNaMiBmC{FsM{E{HiOs[s@]wQYeAa@O_Cf@kd@MaQ]_Ac[CsBgIsDqIaAo@_KeB}IKmJdBie@@N}WWgW_Ne@cEmBiIk@_EcAGg@o@_@aCmEiEcViCqWeCmGk@sCkBkDa@uBLoDa@_Cb@wFIkAcB}FuEcHaHuMuAgFD}Ik@}J}AoGoCeSNyIUuEd@{EvB}HvEqIxFiSDu@i@eEt@uKnF{WrCoSfC}JOqObEgEh@wARuBOqFn@mBh@UzCzAlCB|@UbBeB`GFbB}BjCkLxDiHb@MlAn@h@`ATvBMjCmAtHWzFDbFx@hLo@tD_DfGc@rD@pDZ~@dCZ~AzClFv@lCmA~CY`BaCnHoC|EoFtEe@tCeCpF}AVwB}A}FHqCrBqGzGsFxB_Ed@mCN_Wj@cAzB]tCmBrAj@xAdDf@JP}@c@oELiC`CuFpB}Kl@d@TzBc@fLZ`Ar@\\lAy@`DoKxBw@vFuEhIFfDpCdH~I~AbApB\\nEiAbEwEdCoAnDgD{@cGu@gIiAqBsEuEqCgHoEwCiCsF[oCB}Ct@{C`CuCbC_Rt@uAjGsGhI_Vb@}CvBiG`@oDh@}AnBsDrDuEfABZfAqAxNx@pQn@bJj@h@p@c@lCoGzDwE|KkIbIkCbBwAlAcB|FgM`BaCfBtEhBkAz@^~@fEv@hBt@`Gv@tAvA~@bD]fDoAjKkGhHwCbK}@`CdApCrCxD_JxDuE|Ak@rMk@rBw@x@aAJcCkAsIy@oQrAuFv@s@rAMf@R@h@qAvBa@rDHfCx@tHfEhO^jEq@nDsFzKKv@Lj@dAMrBqDxF_F`CkHjO|F|QcEbBn@vGfFhJjDrB?xF_BfLzAtAjApFlIlFtEdDzFrAt@|BFhBm@tHqGdM_DbGsCrL{KjEmFbFwA`DsHpCyCbEaBrGUv@~AnCb@^dLzBxXRnNo@~MsCtYkDrRiDdOsBzOw@jKAjFZhHvBrNnFpJrCzGpCfThDrPl@hFxBxq@~BbVjCfSXxF?jLf@fQ?rNj@jNfA~I|@dYu@rSPlKlEr@hQSA|V', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.41, 8.67]","[49.41, 8.67]",6.197,16.944,73.6,16.0,181.3,782.0,201.0,1436.7,True,False,False,False,486.8,88.4,12335598224,12335598224,941984d5-de81-4ca1-8f69-ec41759afb9c.fit,False,0,0,False,
8,2,"{'id': 22480733, 'resource_state': 1}",Afternoon Ride,32640.4,4303,4368,57.0,Ride,Ride,,11541403568,2024-05-31T15:16:43Z,2024-05-31T17:16:43Z,(GMT+01:00) Europe/Berlin,7200.0,,,,12,3,0,1,0,"{'id': 'a11541403568', 'summary_polyline': 'w}plHo_|s@`@VD`Am@bLeBvNOTWDQVMr@Yd@K`@[jBeCh_@oBjY_AxL[fDg@pCIxGQdCm@bCg@bAAv@wA~F_BbI_@jCmBlG{@tB[dDuA|F_ArCgBtHLjB@l@i@~AOjAW^e@nBc@|@cDxAmFbE{FzBaAh@wAnAiDbE?d@FLrBvCdB~Cf@fAVpAvLzV~BlEJp@In@uD`OmMji@m@nDOhCSdHxA~`@@~AS~D{AvQuAjNMv@YF{IyEi@?M^Z~v@BpBP^n`@G`HdApIvB|H`DjEtB|@VzAzAbC`DtH`G`b@tO|AFF\\Xf@h@@|A|@rGdC~BnAnD`D|@l@v@dAd@O?u@Le@dCgFxB{Bd@Ul@EEUgA`@}ArAu@bAyApCw@lAe@b@G^L\\r@Np@`@jC`Cv@ZjAfAAF{@s@Ia@JOhg@}Jd@a@hDqI~AgDlAyADOiBiT?}@x@uCtAaDj@{@h@_@QsDK_@Yg@AQfGkT|AgE|BiFlCyElC}Cj@Oh@VzDzClIbFbBdBL^DhA\\RHKh@_Bf@yCvBgHzAcG@c@Ge@oIgd@H]HI`DeBbFwDlBqBFM?[mAaD`AxC@^EHaFtEaGjEe@FM[mE{U_BwJoDiOJ_@rB_CpD{E|GoFfDwB`B_JjAgFNILDnH`EVR`@z@tDtBnBXfF|B`IdCLEBYKOo@AyAk@OY@a@~FmZpA{Fx@eG`@o@|BqBxAeCnAaBhHqM|AcE`DaKbF{NV[h@@j@Z~T`XTNPSpIqU`@e@tIN`Nr@FGj@sJBOTK|HJ`BRtHo@zBDJDNXA|CEPFJJIG}@DiCw@W{B?_Hd@eLSeG_@qG}CqDoAgKwH{CiBoLaC}@Koj@yPaDqAwB{AcHwI{@y@qAqC{@wAyIcLc@wAoAg@o@w@[Qc@lCElANlA`AfDBp@EjC_Fvd@_@~DBRGy@_@m@k]{b@oByBOXMdAqH`w@QpAYr@s@d@u@FyACoEg@oGb@{MfD_Dl@_@I@_@Mm@FpA{@VUkBQyDGSoDVOIIw@aAmVHWTOdCOj@RDQUqDYmAoEwq@i@_DoAeEFUx@MN[?Sy@kOmBoXMMS@yG|B{@d@uCfC_Bp@wEf@cFlAs@JQEgFix@TgA~@sC@SKWe@]}KmGqEuBoAy@EUDoBXaBHuCDSFBIDs@o@mCeD', 'resource_state': 2}",False,False,False,False,followers_only,False,b14111579,"[49.41, 8.67]","[49.41, 8.67]",7.585,13.174,76.1,14.0,187.8,1648.0,214.0,808.0,True,False,False,False,140.4,122.2,12319570132,12319570132,37a533a6-2c97-4bc4-b836-4c57b90681dd.fit,False,3,0,False,
